ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude
79535,MARYNEAL,Maryneal,TX,NOLAN,Nolan,32.189962,-100.511035
79548,RULE,Rule,TX,HASKELL,Haskell,33.063014,-99.86215
79549,SNYDER,Snyder,TX,SCURRY,Scurry,32.962102,-100.845962
79550,SNYDER,Snyder,TX,SCURRY,Scurry,32.7176,-100.9175
79553,STAMFORD,Stamford,TX,JONES,Jones,32.951305,-99.728686
79556,SWEETWATER,Sweetwater,TX,NOLAN,Nolan,32.454395,-100.334615
79560,SYLVESTER,Sylvester,TX,FISHER,Fisher,32.699349,-100.196862
79561,TRENT,Trent,TX,TAYLOR,Taylor,32.487654,-100.101036
79562,TUSCOLA,Tuscola,TX,TAYLOR,Taylor,32.2027,-99.92913
79563,TYE,Tye,TX,TAYLOR,Taylor,32.42127,-99.884798
79603,ABILENE,Abilene,TX,TAYLOR,Taylor,32.392338,-99.877302
79604,ABILENE,Abilene,TX,TAYLOR,Taylor,32.4487,-99.7329
79605,ABILENE,Abilene,TX,TAYLOR,Taylor,32.42597,-99.799452
79606,ABILENE,Abilene,TX,TAYLOR,Taylor,32.346614,-99.839519
79607,DYESS AFB,Dyess AFB,TX,TAYLOR,Taylor,32.42035,-99.838138
79608,ABILENE,Abilene,TX,TAYLOR,Taylor,32.4487,-99.7329
79697,ABILENE,Abilene,TX,TAYLOR,Taylor,32.430012,-99.749905
79698,ABILENE,Abilene,TX,TAYLOR,Taylor,32.476639,-99.735098
79699,ABILENE,Abilene,TX,TAYLOR,Taylor,32.470181,-99.70836
79701,MIDLAND,Midland,TX,MIDLAND,Midland,31.991996,-102.076797
79702,MIDLAND,Midland,TX,MIDLAND,Midland,31.9601,-102.0812
79703,MIDLAND,Midland,TX,MIDLAND,Midland,31.977692,-102.130888
79704,MIDLAND,Midland,TX,MIDLAND,Midland,31.9974,-102.0778
79734,FORT DAVIS,Fort Davis,TX,JEFF DAVIS,Jeff Davis,30.75869,-103.86419
79735,FORT STOCKTON,Fort Stockton,TX,PECOS,Pecos,30.605544,-102.866526
79738,GAIL,Gail,TX,BORDEN,Borden,32.743162,-101.448411
79739,GARDEN CITY,Garden City,TX,GLASSCOCK,Glasscock,31.869194,-101.52032
79740,GIRVIN,Girvin,TX,PECOS,Pecos,31.04732,-102.459438
79741,GOLDSMITH,Goldsmith,TX,ECTOR,Ector,31.869206,-102.628018
79742,GRANDFALLS,Grandfalls,TX,WARD,Ward,31.37449,-102.886203
79743,IMPERIAL,Imperial,TX,PECOS,Pecos,31.127648,-102.711346
79744,IRAAN,Iraan,TX,PECOS,Pecos,30.909952,-102.102961
79745,KERMIT,Kermit,TX,WINKLER,Winkler,31.869287,-103.062458
79748,KNOTT,Knott,TX,HOWARD,Howard,32.397031,-101.639812
79749,LENORAH,Lenorah,TX,MARTIN,Martin,32.398239,-101.792402
79776,PENWELL,Penwell,TX,ECTOR,Ector,31.771812,-102.606758
79777,PYOTE,Pyote,TX,WARD,Ward,31.562164,-103.356657
79778,RANKIN,Rankin,TX,UPTON,Upton,31.223811,-101.952712
79780,SARAGOSA,Saragosa,TX,REEVES,Reeves,31.04279,-103.636403
79781,SHEFFIELD,Sheffield,TX,PECOS,Pecos,30.683712,-101.98191
79782,STANTON,Stanton,TX,MARTIN,Martin,32.148151,-101.95177
79783,TARZAN,Tarzan,TX,MARTIN,Martin,32.375764,-102.03463
79785,TOYAH,Toyah,TX,REEVES,Reeves,31.282048,-103.805688
79786,TOYAHVALE,Toyahvale,TX,REEVES,Reeves,30.9445,-103.7887
79788,WICKETT,Wickett,TX,WARD,Ward,31.569564,-103.006314
79789,WINK,Wink,TX,WINKLER,Winkler,31.743584,-103.16553
79821,ANTHONY,Anthony,TX,EL PASO,El Paso,31.968321,-106.60139
79830,ALPINE,Alpine,TX,BREWSTER,Brewster,29.91117,-103.460442
79831,ALPINE,Alpine,TX,BREWSTER,Brewster,30.306808,-103.670426
79832,ALPINE,Alpine,TX,BREWSTER,Brewster,30.364066,-103.647186
79705,MIDLAND,Midland,TX,MIDLAND,Midland,32.046358,-102.030644
79706,MIDLAND,Midland,TX,MIDLAND,Midland,31.869254,-102.031389
79707,MIDLAND,Midland,TX,MIDLAND,Midland,32.006582,-102.185893
79708,MIDLAND,Midland,TX,MIDLAND,Midland,31.9974,-102.0778
79710,MIDLAND,Midland,TX,MIDLAND,Midland,31.9974,-102.0778
79711,MIDLAND,Midland,TX,MIDLAND,Midland,31.9974,-102.0778
79712,MIDLAND,Midland,TX,MIDLAND,Midland,31.9974,-102.0778
79713,ACKERLY,Ackerly,TX,MARTIN,Martin,32.639986,-101.819034
79714,ANDREWS,Andrews,TX,ANDREWS,Andrews,32.304584,-102.637841
79718,BALMORHEA,Balmorhea,TX,REEVES,Reeves,30.992834,-103.660785
79719,BARSTOW,Barstow,TX,WARD,Ward,31.448487,-103.288141
79720,BIG SPRING,Big Spring,TX,HOWARD,Howard,32.290965,-101.438195
79721,BIG SPRING,Big Spring,TX,HOWARD,Howard,32.2506,-101.4786
79730,COYANOSA,Coyanosa,TX,PECOS,Pecos,31.184016,-103.063135
79731,CRANE,Crane,TX,CRANE,Crane,31.368964,-102.534315
79733,FORSAN,Forsan,TX,HOWARD,Howard,32.120936,-101.357436
79752,MC CAMEY,Mc Camey,TX,UPTON,Upton,31.367273,-102.15773
79754,MENTONE,Mentone,TX,LOVING,Loving,31.82547,-103.655431
79755,MIDKIFF,Midkiff,TX,UPTON,Upton,31.365813,-101.989066
79756,MONAHANS,Monahans,TX,WARD,Ward,31.50643,-102.974764
79758,GARDENDALE,Gardendale,TX,ECTOR,Ector,32.03685,-102.394493
79759,NOTREES,Notrees,TX,ECTOR,Ector,31.859885,-102.741326
79760,ODESSA,Odessa,TX,ECTOR,Ector,31.8458,-102.3673
79761,ODESSA,Odessa,TX,ECTOR,Ector,31.854958,-102.345627
79762,ODESSA,Odessa,TX,ECTOR,Ector,31.923432,-102.341173
79763,ODESSA,Odessa,TX,ECTOR,Ector,31.758803,-102.556078
79764,ODESSA,Odessa,TX,ECTOR,Ector,31.911729,-102.483329
79765,ODESSA,Odessa,TX,ECTOR,Ector,31.941518,-102.318372
79766,ODESSA,Odessa,TX,ECTOR,Ector,31.781325,-102.347862
79768,ODESSA,Odessa,TX,ECTOR,Ector,31.8458,-102.3673
79769,ODESSA,Odessa,TX,ECTOR,Ector,31.8458,-102.3673
79770,ORLA,Orla,TX,REEVES,Reeves,31.8285,-103.9136
79772,PECOS,Pecos,TX,REEVES,Reeves,31.541389,-103.556619
79834,BIG BEND NATIONAL PARK,Big Bend National Park,TX,BREWSTER,Brewster,29.363546,-103.212054
79835,CANUTILLO,Canutillo,TX,EL PASO,El Paso,31.939936,-106.562442
79836,CLINT,Clint,TX,EL PASO,El Paso,31.504879,-106.117393
79837,DELL CITY,Dell City,TX,HUDSPETH,Hudspeth,31.870492,-105.47555
79838,FABENS,Fabens,TX,EL PASO,El Paso,31.473286,-106.158611
79839,FORT HANCOCK,Fort Hancock,TX,HUDSPETH,Hudspeth,31.442495,-105.673232
79842,MARATHON,Marathon,TX,BREWSTER,Brewster,30.017511,-102.927722
79843,MARFA,Marfa,TX,PRESIDIO,Presidio,29.943719,-104.386683
79845,PRESIDIO,Presidio,TX,PRESIDIO,Presidio,29.637188,-104.202161
79846,REDFORD,Redford,TX,PRESIDIO,Presidio,29.4706,-104.004424
79847,SALT FLAT,Salt Flat,TX,HUDSPETH,Hudspeth,31.755866,-104.763267
79848,SANDERSON,Sanderson,TX,TERRELL,Terrell,30.12213,-102.398382
79849,SAN ELIZARIO,San Elizario,TX,EL PASO,El Paso,31.57658,-106.259902
79851,SIERRA BLANCA,Sierra Blanca,TX,HUDSPETH,Hudspeth,31.13845,-105.282536
79852,TERLINGUA,Terlingua,TX,BREWSTER,Brewster,29.331466,-103.592206
79853,TORNILLO,Tornillo,TX,EL PASO,El Paso,31.446675,-106.069162
79854,VALENTINE,Valentine,TX,PRESIDIO,Presidio,30.74937,-104.54084
79855,VAN HORN,Van Horn,TX,CULBERSON,Culberson,31.140907,-104.491066
79901,EL PASO,El Paso,TX,EL PASO,El Paso,31.762995,-106.485636
79902,EL PASO,El Paso,TX,EL PASO,El Paso,31.786128,-106.495968
79903,EL PASO,El Paso,TX,EL PASO,El Paso,31.786858,-106.445407
79904,EL PASO,El Paso,TX,EL PASO,El Paso,31.847185,-106.451112
79905,EL PASO,El Paso,TX,EL PASO,El Paso,31.767703,-106.430417
79906,EL PASO,El Paso,TX,EL PASO,El Paso,31.813413,-106.385793
79907,EL PASO,El Paso,TX,EL PASO,El Paso,31.711945,-106.326329
79908,EL PASO,El Paso,TX,EL PASO,El Paso,31.90052,-106.239681
79922,EL PASO,El Paso,TX,EL PASO,El Paso,31.803651,-106.555804
79923,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79924,EL PASO,El Paso,TX,EL PASO,El Paso,31.899699,-106.433771
79925,EL PASO,El Paso,TX,EL PASO,El Paso,31.790819,-106.376901
79926,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79927,EL PASO,El Paso,TX,EL PASO,El Paso,31.650977,-106.274461
79928,EL PASO,El Paso,TX,EL PASO,El Paso,31.660865,-106.139339
79929,EL PASO,El Paso,TX,EL PASO,El Paso,31.7605,-106.4808
79930,EL PASO,El Paso,TX,EL PASO,El Paso,31.81307,-106.467085
79931,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79932,EL PASO,El Paso,TX,EL PASO,El Paso,31.878015,-106.608087
79934,EL PASO,El Paso,TX,EL PASO,El Paso,31.939652,-106.419755
79953,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79954,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79955,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79958,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79960,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79961,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79968,EL PASO,El Paso,TX,EL PASO,El Paso,31.772558,-106.505452
79976,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79978,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79980,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79990,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79995,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79996,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79997,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79998,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79999,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
80001,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.8028,-105.0869
80002,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.793416,-105.100028
80003,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.828792,-105.058264
80004,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.814772,-105.125552
80005,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.856226,-105.123478
80006,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.8028,-105.0869
80007,ARVADA,Arvada,CO,JEFFERSON,Jefferson,39.857844,-105.197429
80017,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.698109,-104.781797
80018,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.68927,-104.678677
80019,AURORA,Aurora,CO,ADAMS,Adams,39.781236,-104.711041
80020,BROOMFIELD,Broomfield,CO,BROOMFIELD,Broomfield,39.920899,-105.077006
80021,BROOMFIELD,Broomfield,CO,JEFFERSON,Jefferson,39.892612,-105.1492
80022,COMMERCE CITY,Commerce City,CO,ADAMS,Adams,39.87814,-104.776065
80023,BROOMFIELD,Broomfield,CO,BROOMFIELD,Broomfield,39.971644,-105.015644
79910,EL PASO,El Paso,TX,EL PASO,El Paso,31.7696,-106.4255
79911,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79912,EL PASO,El Paso,TX,EL PASO,El Paso,31.85481,-106.533034
79913,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79914,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79915,EL PASO,El Paso,TX,EL PASO,El Paso,31.745212,-106.383339
79916,EL PASO,El Paso,TX,EL PASO,El Paso,31.900494,-106.216282
79917,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79918,EL PASO,El Paso,TX,EL PASO,El Paso,31.829638,-106.38507
79920,EL PASO,El Paso,TX,EL PASO,El Paso,31.8212,-106.4608
79935,EL PASO,El Paso,TX,EL PASO,El Paso,31.769629,-106.332064
79936,EL PASO,El Paso,TX,EL PASO,El Paso,31.754078,-106.295844
79937,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79938,EL PASO,El Paso,TX,EL PASO,El Paso,31.855168,-106.02837
79940,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79941,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79942,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79943,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79944,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79945,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79946,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79947,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79948,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79949,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79950,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79951,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
79952,EL PASO,El Paso,TX,EL PASO,El Paso,31.7589,-106.4866
80010,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.739826,-104.856217
80011,AURORA,Aurora,CO,ADAMS,Adams,39.729297,-104.784888
80012,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.703795,-104.837948
80013,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.660439,-104.76315
80014,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.6577,-104.845028
80015,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.619884,-104.776348
80016,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.602188,-104.713858
80024,DUPONT,Dupont,CO,ADAMS,Adams,39.844535,-104.918133
80025,ELDORADO SPRINGS,Eldorado Springs,CO,BOULDER,Boulder,39.925286,-105.293046
80026,LAFAYETTE,Lafayette,CO,BOULDER,Boulder,40.022629,-105.105358
80027,LOUISVILLE,Louisville,CO,BOULDER,Boulder,39.957005,-105.157764
80030,WESTMINSTER,Westminster,CO,ADAMS,Adams,39.828803,-105.034192
80031,WESTMINSTER,Westminster,CO,ADAMS,Adams,39.87801,-105.043985
80033,WHEAT RIDGE,Wheat Ridge,CO,JEFFERSON,Jefferson,39.774795,-105.109231
80034,WHEAT RIDGE,Wheat Ridge,CO,JEFFERSON,Jefferson,39.7664,-105.0769
80035,WESTMINSTER,Westminster,CO,ADAMS,Adams,39.8316,-105.0337
80036,WESTMINSTER,Westminster,CO,ADAMS,Adams,39.8284,-105.0318
80108,CASTLE ROCK,Castle Rock,CO,DOUGLAS,Douglas,39.442203,-104.84443
80109,CASTLE ROCK,Castle Rock,CO,DOUGLAS,Douglas,39.36555,-104.912321
80110,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.649278,-105.011248
80111,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.62401,-104.871963
80121,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.613884,-104.955492
80122,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.580589,-104.955751
80123,LITTLETON,Littleton,CO,JEFFERSON,Jefferson,39.613606,-105.063244
80124,LONE TREE,Lone Tree,CO,DOUGLAS,Douglas,39.516974,-104.935784
80132,MONUMENT,Monument,CO,EL PASO,El Paso,39.090318,-104.845212
80133,PALMER LAKE,Palmer Lake,CO,EL PASO,El Paso,39.114202,-104.898482
80134,PARKER,Parker,CO,DOUGLAS,Douglas,39.489446,-104.768772
80135,SEDALIA,Sedalia,CO,DOUGLAS,Douglas,39.265804,-105.151716
80136,STRASBURG,Strasburg,CO,ADAMS,Adams,39.782465,-104.273746
80137,WATKINS,Watkins,CO,ADAMS,Adams,39.724673,-104.602709
80138,PARKER,Parker,CO,DOUGLAS,Douglas,39.501135,-104.677176
80150,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.6478,-104.9875
80151,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.6478,-104.9875
80155,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.6478,-104.9875
80160,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.6135,-105.0164
80161,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.6135,-105.0164
80162,LITTLETON,Littleton,CO,JEFFERSON,Jefferson,39.5928,-105.0585
80163,LITTLETON,Littleton,CO,DOUGLAS,Douglas,39.5466,-104.8954
80165,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.6135,-105.0164
80166,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.6135,-105.0164
80201,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9844
80202,DENVER,Denver,CO,DENVER,Denver,39.752627,-104.998086
80203,DENVER,Denver,CO,DENVER,Denver,39.732026,-104.982468
80204,DENVER,Denver,CO,DENVER,Denver,39.737736,-105.020317
80205,DENVER,Denver,CO,DENVER,Denver,39.758341,-104.96767
80206,DENVER,Denver,CO,DENVER,Denver,39.730725,-104.95321
80207,DENVER,Denver,CO,DENVER,Denver,39.761824,-104.91337
80037,COMMERCE CITY,Commerce City,CO,ADAMS,Adams,39.8224,-104.9334
80038,BROOMFIELD,Broomfield,CO,BROOMFIELD,Broomfield,39.9206,-105.0864
80040,AURORA,Aurora,CO,ADAMS,Adams,39.7439,-104.8706
80041,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.7688,-104.8324
80042,AURORA,Aurora,CO,ADAMS,Adams,39.7378,-104.8268
80044,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.6595,-104.8368
80045,AURORA,Aurora,CO,ADAMS,Adams,39.7462,-104.837
80046,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.6867,-104.8218
80047,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.7502,-104.8403
80101,AGATE,Agate,CO,ELBERT,Elbert,39.379655,-103.965522
80102,BENNETT,Bennett,CO,ADAMS,Adams,39.698858,-104.416211
80103,BYERS,Byers,CO,ARAPAHOE,Arapahoe,39.78304,-104.071578
80104,CASTLE ROCK,Castle Rock,CO,DOUGLAS,Douglas,39.303926,-104.821485
80105,DEER TRAIL,Deer Trail,CO,ARAPAHOE,Arapahoe,39.601616,-104.011013
80106,ELBERT,Elbert,CO,EL PASO,El Paso,39.161094,-104.509968
80107,ELIZABETH,Elizabeth,CO,ELBERT,Elbert,39.405588,-104.547635
80112,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.565706,-104.857828
80113,ENGLEWOOD,Englewood,CO,ARAPAHOE,Arapahoe,39.641366,-104.954591
80116,FRANKTOWN,Franktown,CO,DOUGLAS,Douglas,39.302333,-104.726076
80117,KIOWA,Kiowa,CO,ELBERT,Elbert,39.386352,-104.414948
80118,LARKSPUR,Larkspur,CO,DOUGLAS,Douglas,39.219606,-104.863057
80120,LITTLETON,Littleton,CO,ARAPAHOE,Arapahoe,39.597938,-105.014696
80125,LITTLETON,Littleton,CO,DOUGLAS,Douglas,39.483761,-105.04907
80126,LITTLETON,Littleton,CO,DOUGLAS,Douglas,39.53472,-104.948452
80127,LITTLETON,Littleton,CO,JEFFERSON,Jefferson,39.533292,-105.15699
80128,LITTLETON,Littleton,CO,JEFFERSON,Jefferson,39.570494,-105.082518
80129,LITTLETON,Littleton,CO,DOUGLAS,Douglas,39.542306,-105.010866
80130,LITTLETON,Littleton,CO,DOUGLAS,Douglas,39.540017,-104.923509
80131,LOUVIERS,Louviers,CO,DOUGLAS,Douglas,39.4759,-105.0076
80208,DENVER,Denver,CO,DENVER,Denver,39.680174,-104.962855
80209,DENVER,Denver,CO,DENVER,Denver,39.705644,-104.964853
80210,DENVER,Denver,CO,DENVER,Denver,39.675449,-104.964048
80211,DENVER,Denver,CO,DENVER,Denver,39.764131,-105.017788
80212,DENVER,Denver,CO,DENVER,Denver,39.770568,-105.048645
80214,DENVER,Denver,CO,JEFFERSON,Jefferson,39.74299,-105.072022
80215,DENVER,Denver,CO,JEFFERSON,Jefferson,39.742292,-105.118755
80216,DENVER,Denver,CO,DENVER,Denver,39.784905,-104.941932
80217,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9844
80218,DENVER,Denver,CO,DENVER,Denver,39.732367,-104.971308
80227,DENVER,Denver,CO,JEFFERSON,Jefferson,39.660278,-105.118578
80228,DENVER,Denver,CO,JEFFERSON,Jefferson,39.69142,-105.156062
80229,DENVER,Denver,CO,ADAMS,Adams,39.848632,-104.950634
80230,DENVER,Denver,CO,DENVER,Denver,39.719953,-104.891753
80231,DENVER,Denver,CO,DENVER,Denver,39.675748,-104.886004
80232,DENVER,Denver,CO,JEFFERSON,Jefferson,39.689456,-105.091249
80233,DENVER,Denver,CO,ADAMS,Adams,39.899507,-104.946796
80234,DENVER,Denver,CO,ADAMS,Adams,39.914067,-105.010998
80235,DENVER,Denver,CO,JEFFERSON,Jefferson,39.645815,-105.093936
80236,DENVER,Denver,CO,DENVER,Denver,39.649368,-105.034572
80237,DENVER,Denver,CO,DENVER,Denver,39.638475,-104.905946
80248,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80249,DENVER,Denver,CO,DENVER,Denver,39.837435,-104.712632
80250,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80251,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80252,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80256,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80257,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80259,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80260,DENVER,Denver,CO,ADAMS,Adams,39.867112,-105.005414
80274,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80279,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80280,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80281,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80290,DENVER,Denver,CO,DENVER,Denver,39.744086,-104.986986
80291,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80293,DENVER,Denver,CO,DENVER,Denver,39.746286,-104.990136
80294,DENVER,Denver,CO,DENVER,Denver,39.749436,-104.989486
80295,DENVER,Denver,CO,DENVER,Denver,39.7387,-104.9858
80299,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80301,BOULDER,Boulder,CO,BOULDER,Boulder,40.048024,-105.206798
80219,DENVER,Denver,CO,DENVER,Denver,39.696254,-105.034428
80220,DENVER,Denver,CO,DENVER,Denver,39.731077,-104.912719
80221,DENVER,Denver,CO,ADAMS,Adams,39.815533,-105.013278
80222,DENVER,Denver,CO,DENVER,Denver,39.67299,-104.926129
80223,DENVER,Denver,CO,DENVER,Denver,39.692916,-105.003914
80224,DENVER,Denver,CO,DENVER,Denver,39.685286,-104.912387
80225,DENVER,Denver,CO,JEFFERSON,Jefferson,39.718013,-105.120531
80226,DENVER,Denver,CO,JEFFERSON,Jefferson,39.71069,-105.090842
80238,DENVER,Denver,CO,DENVER,Denver,39.769004,-104.880012
80239,DENVER,Denver,CO,DENVER,Denver,39.789772,-104.828404
80241,THORNTON,Thornton,CO,ADAMS,Adams,39.928444,-104.955839
80243,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80244,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80246,DENVER,Denver,CO,DENVER,Denver,39.704601,-104.931236
80247,DENVER,Denver,CO,ARAPAHOE,Arapahoe,39.693021,-104.884772
80261,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80262,DENVER,Denver,CO,DENVER,Denver,39.731056,-104.93779
80263,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80264,DENVER,Denver,CO,DENVER,Denver,39.742486,-104.985636
80265,DENVER,Denver,CO,DENVER,Denver,39.7483,-104.9928
80266,DENVER,Denver,CO,DENVER,Denver,39.7656,-104.9626
80271,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80273,DENVER,Denver,CO,DENVER,Denver,39.7393,-104.9845
80302,BOULDER,Boulder,CO,BOULDER,Boulder,40.048078,-105.38018
80303,BOULDER,Boulder,CO,BOULDER,Boulder,39.953231,-105.22666
80304,BOULDER,Boulder,CO,BOULDER,Boulder,40.045179,-105.291958
80305,BOULDER,Boulder,CO,BOULDER,Boulder,39.975573,-105.25358
80306,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80307,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80308,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80309,BOULDER,Boulder,CO,BOULDER,Boulder,40.005904,-105.26727
80310,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80314,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80321,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80322,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80323,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80328,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80329,BOULDER,Boulder,CO,BOULDER,Boulder,40.0153,-105.2702
80401,GOLDEN,Golden,CO,JEFFERSON,Jefferson,39.714017,-105.244101
80402,GOLDEN,Golden,CO,JEFFERSON,Jefferson,39.7559,-105.2207
80403,GOLDEN,Golden,CO,JEFFERSON,Jefferson,39.847134,-105.421941
80419,GOLDEN,Golden,CO,JEFFERSON,Jefferson,39.7559,-105.2207
80420,ALMA,Alma,CO,PARK,Park,39.307336,-106.105067
80433,CONIFER,Conifer,CO,JEFFERSON,Jefferson,39.447453,-105.262621
80434,COWDREY,Cowdrey,CO,JACKSON,Jackson,40.903324,-106.393194
80435,DILLON,Dillon,CO,SUMMIT,Summit,39.606906,-105.940941
80436,DUMONT,Dumont,CO,CLEAR CREEK,Clear Creek,39.783157,-105.620216
80437,EVERGREEN,Evergreen,CO,JEFFERSON,Jefferson,39.6339,-105.3177
80438,EMPIRE,Empire,CO,CLEAR CREEK,Clear Creek,39.76635,-105.776683
80439,EVERGREEN,Evergreen,CO,JEFFERSON,Jefferson,39.649724,-105.405932
80440,FAIRPLAY,Fairplay,CO,PARK,Park,39.16267,-105.963302
80442,FRASER,Fraser,CO,GRAND,Grand,39.923725,-105.820283
80443,FRISCO,Frisco,CO,SUMMIT,Summit,39.492975,-106.170251
80444,GEORGETOWN,Georgetown,CO,CLEAR CREEK,Clear Creek,39.664168,-105.777135
